"UO";"EIXO";"ANO";"MES";"SIGLA";"FTE";"DS_FONTE_RECURSO";"CO";"DS_ACOMPANHAMENTO";"PROG";"NOME DO PROGRAMA";"PAOE";"NOME DA ACAO";"FUNCAO";"DS_FUNCAO";"SUBFUNCAO";"DS_SUBFUNCAO";"GR";"VL_ORCADO_INICIAL";"VL_PED";"VL_ORCADO_ATUAL";"VL_EMPENHADO";"VL_LIQUIDADO";"VL_PAGO";"VL_BLOQUEADO";"VL_CONTINGENCIADO";"VL_INDISPONIVEL";"SALDO"
"19102";7;2025;"valr_setembro";"CBMRR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";3120;"Emendas Parlamentares de Bancada - União";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";3477;"Construção das Unidades de Bombeiros Militares";6;"Segurança Pública";182;"Defesa Civil";4;2865000;0;2865000;0;0;0;0;0;0;2865000
"19103";7;2025;"valr_setembro";"PMRR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";3110;"Emendas Parlamentares Individuais - União";37;"Segurança e Defesa do Cidadão";3494;"Construção de Quartéis e Casas de Apoio da PMRR";6;"Segurança Pública";181;"Policiamento";4;0;0;4860457,1;0;0;0;0;0;0;4860457,1
"21101";4;2025;"valr_setembro";"SEINF";"1706";"Transferência Especial da União";3110;"Emendas Parlamentares Individuais - União";43;"Infraestrutura em Obras Públicas e Urbanismo ";3536;"Obras de Infraestrutura Urbanística";15;"Urbanismo";451;"Infraestrutura Urbana";4;0;30259,62;30259,62;30259,62;0;0;0;0;0;0
"21101";4;2025;"valr_setembro";"SEINF";"1501";"Outros Recursos não Vinculados";0;"Código Padrão";43;"Infraestrutura em Obras Públicas e Urbanismo ";3536;"Obras de Infraestrutura Urbanística";15;"Urbanismo";451;"Infraestrutura Urbana";4;0;0;344444,1;0;0;0;0;0;0;344444,1
"12601";1;2025;"valr_setembro";"FUNDEJURR";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";2430;"Desenvolvimento e Capacitação  de Servidores e Magistrados";2;"Judiciária";61;"Ação Judiciária";4;30000;3399;30000;3399;3399;3399;0;0;0;26601
"27101";1;2025;"valr_setembro";"SEPI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4530;"Ações de Informática da SEPI";20;"Agricultura";122;"Administração Geral";4;700000;99162;99255;99162;0;0;93;0;93;0
"18201";2;2025;"valr_setembro";"FEMARH";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";82;"Gestão Ambiental e Promoção do Desenvolvimento Sustentável";2334;"Gestão do Monitoramento e Fiscalização Ambiental";18;"Gestão Ambiental";541;"Preservação e Conservação Ambiental";4;470000;0;360000;0;0;0;360000;0;360000;0
"18101";8;2025;"valr_setembro";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";84;"Ciência, Tecnologia, Pesquisa e Desenvolvimento";2419;"Gestão da Política de Ciência, Tecnologia e Inovação";19;"Ciência e Tecnologia";573;"Difusão do Conhecimento Científico e Tecnológico";4;15240;0;0;0;0;0;0;0;0;0
"15101";1;2025;"valr_setembro";"SEGAD";"2706";"Transferência Especial da União - EA";3110;"Emendas Parlamentares Individuais - União";10;"Apoio Administrativo";4508;"Ações de Informática da SEGAD";4;"Administração";122;"Administração Geral";4;0;810000;1000000;810000;810000;810000;0;0;0;190000
"22301";1;2025;"valr_setembro";"JUCERR";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";10;"Apoio Administrativo";4434;"Administração de Recursos Humanos da JUCERR";23;"Comércio e Serviço";122;"Administração Geral";1;3300496;2809496;3300496;2809496;2401173,33;2372067,66;0;0;0;491000
"17101";6;2025;"valr_setembro";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";30;"Desenvolvimento do Desporto e do Lazer";2277;"Manutenção e Fortalecimento do Desporto";27;"Desporto e Lazer";812;"Desporto Comunitário";3;5238557;6924454,46;7799404,87;6563454,46;5859448,01;5619912;733901,24;0;733901,24;141049,17
"20601";5;2025;"valr_setembro";"FUNSESAU";"1600";"Transferências Fundo a Fundo SUS - Bloco de Manutenção das Ações e Serv. Púb. de Saúde";0;"Código Padrão";79;"Gestão da Política de Saúde";2178;"Formulação e Implementação da Política de Saúde";10;"Saúde";121;"Planejamento e Orçamento";3;90000;68041;90000;68041;8041;8041;0;0;0;21959
"22302";1;2025;"valr_setembro";"IPEM/RR";"2700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União - EA";0;"Código Padrão";10;"Apoio Administrativo";4335;"Manutenção de Serviços Administrativos Gerais do IPEM";4;"Administração";122;"Administração Geral";3;0;66029,32;77663,21;66029,32;64810,82;64810,82;0;0;0;11633,89
"12601";1;2025;"valr_setembro";"FUNDEJURR";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";2458;"Aprimoramento da Segurança do Poder Judiciário";2;"Judiciária";61;"Ação Judiciária";3;1404517;2998558,06;3504517;2998558,06;2443872,32;2443872,32;0;0;0;505958,94
"18202";8;2025;"valr_setembro";"FAPERR";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";84;"Ciência, Tecnologia, Pesquisa e Desenvolvimento";3565;"Fomento a Programas de Empreendimentos Inovadores, Tecnológicos e Científicos. ";19;"Ciência e Tecnologia";573;"Difusão do Conhecimento Científico e Tecnológico";3;0;124933,37;231162,99;124933,37;12933,37;12933,37;0;0;0;106229,62
"23101";3;2025;"valr_setembro";"SETRABES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";85;"Desenvolvimento Social";2468;"Gerenciamento da Casa da Mulher Brasileira";8;"Assistência Social";244;"Assistência Comunitária";3;25000;0;25000;0;0;0;25000;0;25000;0
"27101";1;2025;"valr_setembro";"SEPI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4530;"Ações de Informática da SEPI";20;"Agricultura";122;"Administração Geral";3;334960;77210,93;84260;77210,93;30390,8;24988,45;48,99;0;48,99;7000,08
"13101";1;2025;"valr_setembro";"CASA CIVIL";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4103;"Manutenção e Conservação de Bens Imóveis da CASA CIVIL";4;"Administração";122;"Administração Geral";3;987850;438988,99;967826,44;438988,99;259101,15;226355,93;528837,45;0;528837,45;0
"34601";3;2025;"valr_setembro";"FUNCULTURA";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";31;"Proteção, Produção e Difusão Cultural";2446;"Operacionalização do Fundo Estadual de Cultura - FUNCULTURA";13;"Cultura";392;"Difusão Cultural";3;39000;0;39000;0;0;0;0;0;0;39000
"18201";2;2025;"valr_setembro";"FEMARH";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";82;"Gestão Ambiental e Promoção do Desenvolvimento Sustentável";2503;"Apoio ao Sistema Estadual de Unidade de Conservação - SEUC/RR";18;"Gestão Ambiental";542;"Controle Ambiental";3;479800;0;0;0;0;0;0;0;0;0
"26101";7;2025;"valr_setembro";"SEJUC";"2500";"Recursos não Vinculados de Impostos - EA";0;"Código Padrão";36;"Gestão do Sistema Penitenciário";2122;"Reintegração Social";14;"Direitos à Cidadania";421;"Custódia e Reintegração Social";3;0;0;0;0;0;0;0;0;0;0
"26601";7;2025;"valr_setembro";"FUNPER";"2712";"Transferências Fundo a Fundo de Recursos do Fundo Penitenciário - FUNPEN - EA ";0;"Código Padrão";36;"Gestão do Sistema Penitenciário";2386;"Operacionalização do Fundo Penitenciário do Estado de Roraima - FUNPER";14;"Direitos à Cidadania";421;"Custódia e Reintegração Social";4;0;11090553,66;15210569;468100;468100;468100;0;0;0;4120015,34
"19601";7;2025;"valr_setembro";"FREBOM";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";2449;"Operacionalização do Fundo de Reequipamento do CBMRR - FREBOM/RR";6;"Segurança Pública";182;"Defesa Civil";4;0;73028,15;4185851,11;73028,15;73028,15;73028,15;0;0;0;4112822,96
"35101";1;2025;"valr_setembro";"SELC ";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";18;"Gestão do Planejamento Governamental";2526;"Gestão de Licitação e Contratação";4;"Administração";122;"Administração Geral";4;710900;21569,25;206300;220;0;0;5730,75;179000;184730,75;0
"13105";1;2025;"valr_setembro";"CGE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";94;"Execução do Controle Interno";2328;"Acompanhamento e Controle da Aplicação dos Recursos Públicos e Promoção da Transparência";4;"Administração";124;"Controle Interno";4;0;351511,1;351511,1;351511,1;351511,1;351511,1;0;0;0;0
"18303";1;2025;"valr_setembro";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4372;"Manutenção de Serviços Administrativos Gerais do IATER";20;"Agricultura";122;"Administração Geral";6;70000;0;70000;0;0;0;0;0;0;70000
"15101";1;2025;"valr_setembro";"SEGAD";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4408;"Administração de Recursos Humanos da SEGAD";4;"Administração";122;"Administração Geral";1;44298354;42406648,32;42632354;42406648,32;30121810,9;28716026,12;0;0;0;225705,68
"17601";6;2025;"valr_setembro";"FUNDEB";"1540";"Transferências do FUNDEB - Impostos e Transferências de Impostos";1070;"Remuneração dos Profissionais da Educação Básica - 70% FUNDEB";80;"Desenvolvimento da Educação Básica";4441;"Remuneração dos Profissionais da Educação - Ensino Médio - 70%";12;"Educação";362;"Ensino Médio";1;304697874;294329092,81;304697874;294329092,81;197361838,17;186486431,28;0;0;0;10368781,19
"19104";7;2025;"valr_setembro";"API";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2315;"Formação, Aperfeiçoamento e Especialização dos Profissionais da Segurança Pública e Defesa Social";6;"Segurança Pública";128;"Formação de Recursos Humanos";1;261414;255275,82;261414;255275,82;114028,59;112582,49;0;0;0;6138,18
"32101";3;2025;"valr_setembro";"DPE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";96;"Prestação da Defesa Jurídica e da Cidadania aos Necessitados";2259;"Assistência Jurídica Gratuita ao Cidadão";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";3;42405552;37835274,32;38248708,87;37567437,03;28712738,92;28650182,63;0;0;0;413434,55
"17101";6;2025;"valr_setembro";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";30;"Desenvolvimento do Desporto e do Lazer";2275;"Apoio a Eventos Desportivos e de Lazer Comunitário";27;"Desporto e Lazer";812;"Desporto Comunitário";3;810000;2359380;2670000;1509900;999900;999900;0;0;0;310620
"18101";2;2025;"valr_setembro";"SEADI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";34;"Abastecimento Agroalimentar ";2415;"Incentivo à Aquisição da Produção Agropecuária, Extrativista, Florestal e Agroindustrial";20;"Agricultura";605;"Abastecimento";3;592850;2060;19600;2060;2060;2060;17540;0;17540;0
"18302";2;2025;"valr_setembro";"ADERR";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";33;"Defesa Agropecuária";2381;"Defesa Sanitária Animal";20;"Agricultura";609;"Defesa Agropecuária";3;900058;832582,67;901778;829282,67;783617,67;775385,67;0;0;0;69195,33
"19604";7;2025;"valr_setembro";"FESP/RR";"1713";"Transferências Fundo a Fundo de Recursos do Fundo de Segurança Pública - FSP";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2485;"Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade";6;"Segurança Pública";181;"Policiamento";3;130000;7917020,26;10200000;7917020,26;0;0;0;0;0;2282979,74
"19105";1;2025;"valr_setembro";"PCRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4514;"Ações de Informática da Policia Civil";6;"Segurança Pública";122;"Administração Geral";3;850000;697781,81;850000;697781,81;432977,26;432977,26;130000;0;130000;22218,19
"19102";7;2025;"valr_setembro";"CBMRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";2520;"Valorização Profissional e Qualidade de Vida";6;"Segurança Pública";182;"Defesa Civil";3;350000;0;0;0;0;0;0;0;0;0
"18201";2;2025;"valr_setembro";"FEMARH";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";82;"Gestão Ambiental e Promoção do Desenvolvimento Sustentável";2334;"Gestão do Monitoramento e Fiscalização Ambiental";18;"Gestão Ambiental";541;"Preservação e Conservação Ambiental";3;5330000;17500;177500;17500;13886,67;13886,67;160000;0;160000;0
"23601";3;2025;"valr_setembro";"FEAS";"2660";"Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS - EA";0;"Código Padrão";55;"Proteção Social Especial";2244;"Fortalecimento dos Serviços de Proteção Social Especial ";8;"Assistência Social";244;"Assistência Comunitária";3;0;954427,02;1028302,97;954427,02;607119,61;607119,61;0;0;0;73875,95
"34601";3;2025;"valr_setembro";"FUNCULTURA";"1719";"Transferências da Política Nac. Aldir Blanc de Fomento à Cultura.";0;"Código Padrão";31;"Proteção, Produção e Difusão Cultural";3564;"Ação de Enfrentamento Emergencial Decorrente do Coronavírus (COVID - 19)";13;"Cultura";392;"Difusão Cultural";3;0;733400;752264,3;733400;733400;733400;0;0;0;18864,3
"17101";6;2025;"valr_setembro";"SEED";"2500";"Recursos não Vinculados de Impostos - EA";1001;"Manutenção e Desenvolvimento do Ensino - MDE";80;"Desenvolvimento da Educação Básica";2194;"Manutenção e Fortalecimento do Ensino Fundamental";12;"Educação";361;"Ensino Fundamental";3;0;0;0;0;0;0;0;0;0;0
"34101";1;2025;"valr_setembro";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4559;"Ações de Informática da SECULT";13;"Cultura";122;"Administração Geral";3;116000;10000;116000;10000;6637,5;6637,5;106000;0;106000;0
"22102";1;2025;"valr_setembro";"OE";"1708";"Transferência da União Referente à Compensação Financeira de Recursos Minerais";0;"Código Padrão";61;"Operações Especiais";2114;"Contribuição para a Formação do Patrimônio do Servidor Público - PASEP";28;"Encargos Especiais";845;"Outras Transferências";3;703;703;703;703;546,07;546,07;0;0;0;0
"17101";1;2025;"valr_setembro";"SEED";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4211;"Manutenção de Serviços de Transportes da SEED";4;"Administração";122;"Administração Geral";3;0;221155,69;221225,79;221155,69;21924,3;21924,3;0;0;0;70,1
"19105";7;2025;"valr_setembro";"PCRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";3290;"Construção das Unidades de Polícia Civil e Técnica";6;"Segurança Pública";181;"Policiamento";4;1700000;137028,13;1200000;137028,13;137028,13;137028,13;0;0;0;1062971,87
"13102";1;2025;"valr_setembro";"VICE";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4104;" Manutenção e Conservação de Bens Imóveis da Vice Governadoria";4;"Administração";122;"Administração Geral";4;20300;0;20300;0;0;0;20300;0;20300;0
"32101";3;2025;"valr_setembro";"DPE";"2700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União - EA";0;"Código Padrão";96;"Prestação da Defesa Jurídica e da Cidadania aos Necessitados";2259;"Assistência Jurídica Gratuita ao Cidadão";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";4;0;0;127257,99;0;0;0;0;0;0;127257,99
"25101";1;2025;"valr_setembro";"MPE";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";4;"Defesa da Ordem Jurídica e dos Interesses Sociais e Individuais Indisponíveis";2182;"Garantia dos Direitos Difusos e Coletivos";3;"Essencial à Justiça";91;"Defesa da Ordem Jurídica";4;0;0;0;0;0;0;0;0;0;0
"15602";1;2025;"valr_setembro";"FUNPREIPER";"1800";"Recursos Vinculados ao RPPS - Fundo em Capitalização (Plano Previdenciário)";0;"Código Padrão";65;"Gestão da Previdência Social do Estado de Roraima";2385;"Gestão do Fundo Previdenciário da Previdência Social ao Servidor Contribuinte do Estado de Roraima";9;"Previdência Social";272;"Previdência do Regime Estatutário";1;50840000;51135456,77;51944000;51135297,47;24139387,91;24139387,91;0;0;0;808543,23
"19103";7;2025;"valr_setembro";"PMRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2049;"Policiamento Preventivo";6;"Segurança Pública";181;"Policiamento";1;70000;79358,45;140000;79358,45;79358,45;79358,45;0;0;0;60641,55
"22302";3;2025;"valr_setembro";"IPEM/RR";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";62;"Proteção e Segurança ao Consumidor";2144;"Serviço de Fiscalização da Qualidade";6;"Segurança Pública";125;"Normatização e Fiscalização";3;89900;16415;89900;16415;16415;16415;0;0;0;73485
"23601";3;2025;"valr_setembro";"FEAS";"2660";"Transferência de Recursos do Fundo Nacional de Assistência Social - FNAS - EA";0;"Código Padrão";83;"Proteção Social Básica";2477;"Apoio à Gestão do Programa Bolsa Família - PBF";8;"Assistência Social";244;"Assistência Comunitária";3;0;176865,92;226245,92;176865,92;37619,55;24652,2;0;0;0;49380
"34101";1;2025;"valr_setembro";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4159;"Manutenção e Conservação de Bens Imóveis da SECULT";13;"Cultura";122;"Administração Geral";3;3867445;2965487,22;3264645;2865487,22;1678113,59;1678113,59;299157,78;0;299157,78;0
"27101";1;2025;"valr_setembro";"SEPI";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4130;"Manutenção e Conservação de Bens Imóveis da SEPI";20;"Agricultura";122;"Administração Geral";3;175000;34418,8;34500;34418,8;2511,1;2511,1;81,2;0;81,2;0
"17101";6;2025;"valr_setembro";"SEED";"1550";"Transferência do Salário-Educação";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";2535;"Fortalecimento da Alimentação Escolar - Ensino Médio";12;"Educação";362;"Ensino Médio";3;2649933;16495697,98;18352719,91;16495697,98;12450319,14;12450319,14;0;0;0;1857021,93
"21101";1;2025;"valr_setembro";"SEINF";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4118;"Manutenção e Conservação de Bens Imóveis da SEINF";26;"Transporte";122;"Administração Geral";3;561000;367829,32;561000;315321,02;173235,13;168626,41;97670,68;95500;193170,68;0
"19102";1;2025;"valr_setembro";"CBMRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4515;"Ações de Informática do Corpo de CBMRR";6;"Segurança Pública";122;"Administração Geral";3;2000;0;2000;0;0;0;2000;0;2000;0
"12601";1;2025;"valr_setembro";"FUNDEJURR";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";3;"Prestação Jurisdicional da Justiça Estadual";8001;"Compensação de Atos Gratuitos e Complementação da Renda Mínima das Serventias Deficitárias";2;"Judiciária";61;"Ação Judiciária";3;500000;554685,03;970000;554685,03;549809,54;549809,54;0;0;0;415314,97
"19103";7;2025;"valr_setembro";"PMRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2369;"Reforma de Quartéis e Casas de Apoio da PMRR";6;"Segurança Pública";181;"Policiamento";3;10000;199061,36;199061,36;199061,36;199061,36;199061,36;0;0;0;0
"23101";3;2025;"valr_setembro";"SETRABES";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";97;"Estruturação das Unidades do SUAS-RR";2375;"Reforma das Unidades da SETRABES";8;"Assistência Social";244;"Assistência Comunitária";3;4000350;4000000;4000350;4000000;3997713,3;3997713,3;350;0;350;0
"21101";4;2025;"valr_setembro";"SEINF";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";48;"Transmissão, Distribuição e Comercialização de Energia Elétrica";3450;"Execução e Gestão de Projetos de Infraestrutura em Energia Elétrica";25;"Energia";752;"Energia Elétrica";3;1348624;0;0;0;0;0;0;0;0;0
"21101";4;2025;"valr_setembro";"SEINF";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";43;"Infraestrutura em Obras Públicas e Urbanismo ";3536;"Obras de Infraestrutura Urbanística";15;"Urbanismo";451;"Infraestrutura Urbana";4;7519264;5591172,51;7519264;1736438,24;69726,48;69726,48;0;0;0;1928091,49
"19604";7;2025;"valr_setembro";"FESP/RR";"1713";"Transferências Fundo a Fundo de Recursos do Fundo de Segurança Pública - FSP";0;"Código Padrão";37;"Segurança e Defesa do Cidadão";2486;"Valorização dos Profissionais de Segurança Pública";6;"Segurança Pública";128;"Formação de Recursos Humanos";4;110989;0;810989;0;0;0;0;0;0;810989
"13101";1;2025;"valr_setembro";"CASA CIVIL";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4503;"Ações de Informática da CASA CIVIL";4;"Administração";122;"Administração Geral";4;227000;111408;227000;111408;0;0;115592;0;115592;0
"18202";8;2025;"valr_setembro";"FAPERR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";84;"Ciência, Tecnologia, Pesquisa e Desenvolvimento";3565;"Fomento a Programas de Empreendimentos Inovadores, Tecnológicos e Científicos. ";19;"Ciência e Tecnologia";573;"Difusão do Conhecimento Científico e Tecnológico";4;1065000;0;0;0;0;0;0;0;0;0
"18101";2;2025;"valr_setembro";"SEADI";"2700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União - EA";0;"Código Padrão";73;"Desenvolvimento e Fortalecimento da Agropecuária";2208;"Apoio ao Desenvolvimento da Produção Vegetal";20;"Agricultura";608;"Promoção da Produção Agropecuária";4;0;3021224;4782596,73;2861735;494700;164900;0;0;0;1761372,73
"17101";1;2025;"valr_setembro";"SEED";"1500";"Recursos não Vinculados de Impostos ";1001;"Manutenção e Desenvolvimento do Ensino - MDE";10;"Apoio Administrativo";4411;"Administração de Recursos Humanos da SEED";4;"Administração";122;"Administração Geral";1;125022972;119719728,88;125122972;119719728,88;94671559,35;90905574,35;0;0;0;5403243,12
"18303";2;2025;"valr_setembro";"IATER-RR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";72;"Desenvolvimento dos Setores Produtivos";2510;"Desenvolvimento da Agroindústria Familiar";20;"Agricultura";661;"Promoção Industrial";3;5310600;2010800;2310600;2010800;1022237,95;1021217,95;294100;0;294100;5700
"23601";3;2025;"valr_setembro";"FEAS";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";83;"Proteção Social Básica";2515;"Desenvolvimento da Primeira Infância e da Infância no SUAS";8;"Assistência Social";244;"Assistência Comunitária";3;12735268;8270556,25;12735268;8209644,8;3566080,4;3565114,75;4362136,52;0;4362136,52;102575,23
"18501";2;2025;"valr_setembro";"CODESAIMA";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";72;"Desenvolvimento dos Setores Produtivos";2465;"Apoio as Unidades de Produção, Industrialização e Mineração";22;"Indústria";661;"Promoção Industrial";3;100000;0;4000;0;0;0;4000;0;4000;0
"32601";3;2025;"valr_setembro";"FUNDPE/RR";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";96;"Prestação da Defesa Jurídica e da Cidadania aos Necessitados";2378;"Operacionalização do Fundo Especial da Defensoria Pública - FUNDPE/RR";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";3;395908;234542,89;435908;234542,89;65707,33;65707,33;0;0;0;201365,11
"17101";6;2025;"valr_setembro";"SEED";"1550";"Transferência do Salário-Educação";0;"Código Padrão";80;"Desenvolvimento da Educação Básica";2534;"Fortalecimento da Alimentação Escolar - Ensino Fundamental";12;"Educação";361;"Ensino Fundamental";3;4710991;26050611,25;28265171,37;26050611,25;21245815,88;21245815,88;0;0;0;2214560,12
"19601";7;2025;"valr_setembro";"FREBOM";"1759";"Recursos Vinculados a Fundos";0;"Código Padrão";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";2449;"Operacionalização do Fundo de Reequipamento do CBMRR - FREBOM/RR";6;"Segurança Pública";182;"Defesa Civil";3;1345437;1125043,47;1605437;1065043,47;450816,65;450816,65;0;0;0;480393,53
"27101";2;2025;"valr_setembro";"SEPI";"1700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União";0;"Código Padrão";87;"Gestão das Politicas de Etnodesenvolvimento";3562;"Construção da Sede da Secretária de Estado dos Povos Indígenas";4;"Administração";122;"Administração Geral";4;5679533;0;5679533;0;0;0;0;0;0;5679533
"22301";1;2025;"valr_setembro";"JUCERR";"1501";"Outros Recursos não Vinculados";150;"Recursos Próprio da Entidade - UOS";10;"Apoio Administrativo";4334;"Manutenção de Serviços Administrativos Gerais da JUCERR";23;"Comércio e Serviço";122;"Administração Geral";4;10;0;10;0;0;0;0;0;0;10
"16101";1;2025;"valr_setembro";"SEPLAN";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4510;"Ações de Informática da SEPLAN";4;"Administração";122;"Administração Geral";4;3901741;0;2301741;0;0;0;2290741;0;2290741;11000
"19102";7;2025;"valr_setembro";"CBMRR";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";12;"Prevenção, Combate a Sinistro e Defesa Civil ao Cidadão";2520;"Valorização Profissional e Qualidade de Vida";6;"Segurança Pública";182;"Defesa Civil";4;50000;0;0;0;0;0;0;0;0;0
"32601";3;2025;"valr_setembro";"FUNDPE/RR";"2759";"Recursos Vinculados a Fundos - EA";0;"Código Padrão";96;"Prestação da Defesa Jurídica e da Cidadania aos Necessitados";2378;"Operacionalização do Fundo Especial da Defensoria Pública - FUNDPE/RR";14;"Direitos à Cidadania";422;"Direitos Individuais, Coletivos e Difusos";4;0;312250;312250;312250;312250;312250;0;0;0;0
"18101";2;2025;"valr_setembro";"SEADI";"2700";"Outras Transferências de Convênios ou Instrumentos Congêneres da União - EA";0;"Código Padrão";34;"Abastecimento Agroalimentar ";2494;"Suporte ao Processamento de Identificação da Produção Agropecuária, Extrativista, Florestal e Agroindustrial";20;"Agricultura";605;"Abastecimento";4;0;0;1843890;0;0;0;0;0;0;1843890
"15601";1;2025;"valr_setembro";"FUNFIPER";"1801";"Recursos Vinculados ao RPPS - Fundo em Repartição (Plano Financeiro)";0;"Código Padrão";65;"Gestão da Previdência Social do Estado de Roraima";2384;"Gestão do Fundo Financeiro da Previdência Social ao Servidor Contribuinte do Estado de Roraima";9;"Previdência Social";272;"Previdência do Regime Estatutário";9;47240798;0;39680798;0;0;0;0;0;0;39680798
"15601";1;2025;"valr_setembro";"FUNFIPER";"1801";"Recursos Vinculados ao RPPS - Fundo em Repartição (Plano Financeiro)";0;"Código Padrão";65;"Gestão da Previdência Social do Estado de Roraima";2384;"Gestão do Fundo Financeiro da Previdência Social ao Servidor Contribuinte do Estado de Roraima";9;"Previdência Social";272;"Previdência do Regime Estatutário";1;266520000;272355901,8;272700000;272355901,8;191561517,42;191561517,42;0;0;0;344098,2
"34101";1;2025;"valr_setembro";"SECULT";"1500";"Recursos não Vinculados de Impostos ";0;"Código Padrão";10;"Apoio Administrativo";4459;"Administração de Recursos Humanos da SECULT";13;"Cultura";122;"Administração Geral";1;7718049;8466949;8466949;7658049;5820998,03;5566813,18;0;0;0;0
